0.199023,0.0769231,0.286935,0.0976801,0.10989,0.0805861,0.111111,0.043956,0.180708,0.139194,0.0757021,0.285714,
0.197802,0.0781441,0.288156,0.0976801,0.107448,0.0805861,0.111111,0.043956,0.179487,0.139194,0.0757021,0.283272,
0.196581,0.0781441,0.291819,0.0976801,0.107448,0.0805861,0.111111,0.043956,0.177045,0.139194,0.0744811,0.279609,
0.194139,0.0769231,0.290598,0.0976801,0.111111,0.0793651,0.108669,0.045177,0.174603,0.139194,0.0757021,0.277167,
0.191697,0.0769231,0.290598,0.0976801,0.108669,0.0793651,0.10989,0.045177,0.173382,0.141636,0.0744811,0.274725,
0.190476,0.0769231,0.295482,0.0989011,0.108669,0.0793651,0.111111,0.047619,0.175824,0.145299,0.0769231,0.275946,
0.194139,0.0781441,0.29304,0.0976801,0.108669,0.0805861,0.10989,0.046398,0.177045,0.14652,0.0769231,0.279609,
0.192918,0.0757021,0.29304,0.0976801,0.103785,0.0818071,0.10989,0.047619,0.175824,0.148962,0.0757021,0.28083,
0.191697,0.0793651,0.29304,0.0989011,0.105006,0.0818071,0.10989,0.046398,0.174603,0.148962,0.0757021,0.28083,
0.190476,0.0769231,0.295482,0.0989011,0.105006,0.0842491,0.106227,0.047619,0.172161,0.145299,0.0757021,0.278388,
0.188034,0.0781441,0.290598,0.0989011,0.105006,0.0818071,0.107448,0.046398,0.169719,0.14652,0.0757021,0.272283,
0.185592,0.0781441,0.288156,0.0976801,0.105006,0.0805861,0.108669,0.043956,0.168498,0.14652,0.0769231,0.269841,
0.18315,0.0781441,0.29304,0.0976801,0.105006,0.0793651,0.107448,0.046398,0.166056,0.14652,0.0757021,0.269841,
0.181929,0.0781441,0.294261,0.0964591,0.103785,0.0805861,0.107448,0.046398,0.164835,0.14652,0.0769231,0.272283,
0.180708,0.0793651,0.291819,0.0989011,0.107448,0.0793651,0.108669,0.046398,0.164835,0.145299,0.0744811,0.277167,
0.18315,0.0805861,0.297924,0.101343,0.103785,0.0818071,0.106227,0.046398,0.166056,0.14652,0.0757021,0.279609,
0.18315,0.0818071,0.297924,0.101343,0.105006,0.0805861,0.105006,0.045177,0.166056,0.147741,0.0757021,0.28083,
0.18315,0.0805861,0.296703,0.101343,0.103785,0.0818071,0.105006,0.045177,0.166056,0.14652,0.0757021,0.28083,
0.180708,0.0818071,0.300366,0.101343,0.102564,0.0805861,0.105006,0.046398,0.164835,0.14652,0.0757021,0.278388,
0.179487,0.0793651,0.301587,0.0989011,0.103785,0.0818071,0.103785,0.046398,0.162393,0.144078,0.0757021,0.273504,
0.177045,0.0805861,0.301587,0.0989011,0.103785,0.0805861,0.105006,0.046398,0.161172,0.144078,0.0744811,0.26862,
0.177045,0.0805861,0.296703,0.0989011,0.102564,0.0805861,0.103785,0.046398,0.15873,0.145299,0.0757021,0.269841,
0.180708,0.0805861,0.294261,0.0989011,0.102564,0.0805861,0.102564,0.046398,0.15873,0.14652,0.0757021,0.271062,
0.181929,0.0781441,0.29304,0.0989011,0.101343,0.0805861,0.103785,0.045177,0.161172,0.14652,0.0769231,0.274725,
0.181929,0.0793651,0.291819,0.100122,0.101343,0.0805861,0.103785,0.045177,0.163614,0.148962,0.0757021,0.277167,
0.184371,0.0781441,0.290598,0.0976801,0.102564,0.0805861,0.103785,0.046398,0.164835,0.148962,0.0744811,0.275946,
0.179487,0.0793651,0.288156,0.0976801,0.105006,0.0830281,0.105006,0.047619,0.164835,0.14652,0.0757021,0.271062,
0.177045,0.0805861,0.283272,0.0964591,0.106227,0.0793651,0.103785,0.046398,0.163614,0.145299,0.0757021,0.269841,
0.175824,0.0793651,0.28083,0.100122,0.105006,0.0805861,0.101343,0.046398,0.162393,0.14652,0.0757021,0.264957,
0.175824,0.0793651,0.283272,0.0964591,0.105006,0.0805861,0.103785,0.046398,0.161172,0.147741,0.0757021,0.267399,
0.177045,0.0793651,0.289377,0.0989011,0.106227,0.0805861,0.103785,0.046398,0.162393,0.147741,0.0769231,0.269841,
0.175824,0.0793651,0.291819,0.100122,0.106227,0.0805861,0.103785,0.045177,0.164835,0.148962,0.0757021,0.272283,
0.179487,0.0805861,0.304029,0.101343,0.105006,0.0805861,0.105006,0.046398,0.168498,0.150183,0.0757021,0.275946,
0.181929,0.0818071,0.315018,0.100122,0.105006,0.0805861,0.103785,0.046398,0.17094,0.150183,0.0757021,0.278388,
0.18315,0.0805861,0.31746,0.101343,0.105006,0.0805861,0.103785,0.045177,0.172161,0.148962,0.0769231,0.275946,
0.185592,0.0805861,0.319902,0.102564,0.105006,0.0793651,0.103785,0.046398,0.17094,0.14652,0.0744811,0.273504,
0.185592,0.0793651,0.326007,0.102564,0.105006,0.0793651,0.102564,0.045177,0.168498,0.150183,0.0757021,0.269841,
0.181929,0.0781441,0.326007,0.102564,0.105006,0.0793651,0.103785,0.043956,0.167277,0.151404,0.0757021,0.267399,
0.185592,0.0769231,0.328449,0.103785,0.105006,0.0793651,0.102564,0.045177,0.167277,0.152625,0.0757021,0.267399,
0.190476,0.0793651,0.334554,0.103785,0.103785,0.0793651,0.103785,0.045177,0.168498,0.155067,0.0757021,0.267399,
0.194139,0.0781441,0.335775,0.103785,0.102564,0.0793651,0.103785,0.045177,0.17094,0.156288,0.0757021,0.272283,
