0.144078,0.0720391,0.10989,0.0854701,0.114774,0.117216,0.0866911,0.046398,0.108669,0.200244,0.0769231,0.102564,
0.142857,0.0732601,0.108669,0.0854701,0.113553,0.117216,0.0866911,0.045177,0.107448,0.200244,0.0769231,0.103785,
0.141636,0.0720391,0.10989,0.0842491,0.112332,0.117216,0.0879121,0.046398,0.107448,0.197802,0.0769231,0.103785,
0.144078,0.0720391,0.108669,0.0842491,0.10989,0.115995,0.0866911,0.043956,0.10989,0.196581,0.0769231,0.103785,
0.147741,0.0744811,0.108669,0.0879121,0.10989,0.114774,0.0879121,0.046398,0.114774,0.191697,0.0769231,0.103785,
0.148962,0.0744811,0.108669,0.0891331,0.111111,0.113553,0.0866911,0.046398,0.114774,0.191697,0.0769231,0.103785,
0.147741,0.0757021,0.108669,0.0891331,0.111111,0.113553,0.0866911,0.046398,0.114774,0.189255,0.0769231,0.101343,
0.147741,0.0757021,0.108669,0.0903541,0.10989,0.112332,0.0866911,0.047619,0.112332,0.188034,0.0757021,0.102564,
0.145299,0.0757021,0.108669,0.0891331,0.108669,0.111111,0.0866911,0.046398,0.112332,0.185592,0.0769231,0.105006,
0.144078,0.0757021,0.10989,0.0891331,0.108669,0.111111,0.0866911,0.045177,0.112332,0.184371,0.0757021,0.102564,
0.145299,0.0744811,0.10989,0.0879121,0.107448,0.10989,0.0866911,0.046398,0.112332,0.18315,0.0769231,0.103785,
0.14652,0.0744811,0.10989,0.0891331,0.106227,0.108669,0.0866911,0.047619,0.112332,0.180708,0.0757021,0.103785,
0.147741,0.0732601,0.10989,0.0879121,0.106227,0.107448,0.0866911,0.046398,0.112332,0.180708,0.0757021,0.103785,
0.14652,0.0744811,0.10989,0.0879121,0.107448,0.106227,0.0854701,0.045177,0.111111,0.178266,0.0769231,0.103785,
0.144078,0.0744811,0.10989,0.0866911,0.108669,0.106227,0.0866911,0.043956,0.111111,0.174603,0.0757021,0.102564,
0.141636,0.0720391,0.108669,0.0866911,0.10989,0.105006,0.0866911,0.046398,0.10989,0.173382,0.0757021,0.103785,
0.142857,0.0732601,0.10989,0.0854701,0.108669,0.103785,0.0854701,0.046398,0.10989,0.173382,0.0769231,0.105006,
0.141636,0.0744811,0.10989,0.0854701,0.108669,0.105006,0.0854701,0.045177,0.10989,0.173382,0.0757021,0.102564,
0.142857,0.0757021,0.108669,0.0854701,0.107448,0.103785,0.0866911,0.047619,0.111111,0.172161,0.0757021,0.101343,
0.141636,0.0744811,0.108669,0.0866911,0.106227,0.103785,0.0879121,0.045177,0.111111,0.17094,0.0769231,0.105006,
0.144078,0.0744811,0.108669,0.0866911,0.106227,0.102564,0.0854701,0.047619,0.114774,0.168498,0.0757021,0.103785,
0.144078,0.0744811,0.107448,0.0879121,0.107448,0.102564,0.0866911,0.046398,0.113553,0.167277,0.0781441,0.103785,
0.141636,0.0744811,0.107448,0.0866911,0.107448,0.101343,0.0866911,0.045177,0.113553,0.163614,0.0781441,0.102564,
0.140415,0.0744811,0.107448,0.0866911,0.108669,0.101343,0.0854701,0.045177,0.112332,0.164835,0.0757021,0.100122,
0.137973,0.0757021,0.107448,0.0866911,0.10989,0.100122,0.0854701,0.04884,0.111111,0.162393,0.0769231,0.102564,
0.137973,0.0732601,0.107448,0.0866911,0.108669,0.0989011,0.0866911,0.04884,0.111111,0.162393,0.0769231,0.103785,
0.137973,0.0732601,0.10989,0.0866911,0.107448,0.100122,0.0866911,0.047619,0.112332,0.164835,0.0757021,0.103785,
0.136752,0.0732601,0.107448,0.0854701,0.108669,0.100122,0.0854701,0.047619,0.112332,0.175824,0.0769231,0.103785,
0.139194,0.0732601,0.10989,0.0854701,0.10989,0.100122,0.0854701,0.04884,0.113553,0.189255,0.0769231,0.103785,
0.140415,0.0732601,0.10989,0.0854701,0.113553,0.0989011,0.0866911,0.047619,0.113553,0.190476,0.0769231,0.102564,
0.140415,0.0732601,0.10989,0.0842491,0.117216,0.100122,0.0866911,0.047619,0.113553,0.190476,0.0781441,0.103785,
0.139194,0.0708181,0.10989,0.0842491,0.118437,0.0989011,0.0879121,0.0500611,0.112332,0.190476,0.0757021,0.102564,
0.137973,0.0732601,0.111111,0.0842491,0.118437,0.103785,0.0866911,0.04884,0.111111,0.189255,0.0781441,0.103785,
0.135531,0.0720391,0.10989,0.0842491,0.118437,0.101343,0.0854701,0.0500611,0.111111,0.186813,0.0781441,0.103785,
0.136752,0.0720391,0.10989,0.0830281,0.118437,0.102564,0.0879121,0.0500611,0.111111,0.186813,0.0769231,0.102564,
0.135531,0.0720391,0.111111,0.0830281,0.117216,0.106227,0.0903541,0.04884,0.111111,0.186813,0.0757021,0.101343,
0.135531,0.0732601,0.10989,0.0830281,0.115995,0.112332,0.0903541,0.0500611,0.112332,0.19536,0.0769231,0.103785,
0.136752,0.0720391,0.108669,0.0830281,0.115995,0.114774,0.0903541,0.0512821,0.112332,0.201465,0.0757021,0.102564,
0.136752,0.0732601,0.108669,0.0842491,0.117216,0.112332,0.0891331,0.047619,0.113553,0.201465,0.0769231,0.102564,
0.136752,0.0720391,0.108669,0.0842491,0.118437,0.113553,0.0891331,0.04884,0.112332,0.201465,0.0757021,0.102564,
0.136752,0.0708181,0.10989,0.0854701,0.118437,0.115995,0.0891331,0.0500611,0.112332,0.199023,0.0757021,0.103785,
0.13431,0.0720391,0.10989,0.0854701,0.118437,0.115995,0.0903541,0.047619,0.111111,0.196581,0.0757021,0.105006,
0.131868,0.0732601,0.10989,0.0854701,0.118437,0.115995,0.0891331,0.04884,0.111111,0.19536,0.0769231,0.105006,
